RF,Cat,LGBM,y
180.99523567706393,183.95946614618958,184.22020061031128,204.0
253.5858652012711,254.04038535373803,254.16783194954525,243.0
209.83168076730263,193.41271536469125,194.85999434857519,228.0
317.40801557525964,317.5674735098222,318.207180030064,318.0
233.77877822546085,232.642058103798,232.68322214093052,239.0
335.39302155501605,336.0622819941091,336.2836248185846,328.0
181.6426510904787,183.1185748619099,184.125702585789,198.0
233.67908465618726,233.2637018243232,234.43842407218966,219.0
254.83255289912782,258.1704179248124,260.668015633451,239.0
239.2174317637453,238.80117383447902,237.75926701150837,219.0
239.87473599396617,244.93511256954235,241.55176553501408,230.0
289.8308370733775,275.3153541828166,273.54017071395884,251.0
309.2646771438892,309.30632298008436,309.6961274437728,292.0
303.53492731181564,304.4908714146347,303.6937540567816,270.0
210.6945331785099,208.09022888319925,207.5123355858927,214.0
207.78480408456326,205.9163038881638,201.54898913664508,190.0
318.0250704581022,308.6389308230267,309.3097439455506,289.0
162.20514483930498,155.8629172725885,156.79819415318238,174.0
234.5488343078596,234.47498378658048,234.30972163909294,223.0
166.727506871489,166.424059371272,164.9667849403725,181.0
220.90284444170732,217.73775381294615,215.56033205348643,202.0
239.15005313952838,240.02020878222407,240.1067430972884,234.0
192.1582523435105,193.93959030925868,195.21471071268385,200.0
256.32181518529904,254.3121823140012,257.5326593650721,244.0
229.8302124335195,236.01926450508944,236.32876477093762,221.0
221.7484367627166,223.75182461145738,232.48891921059672,221.0
316.78657370056953,315.2375985608586,313.09717113041177,235.0
252.74564095886413,253.888865844612,253.89988231435365,258.0
298.5247137163048,299.5526473409295,296.81738847539174,290.0
243.52522691603096,241.16564541571927,243.91686699006505,229.0
231.13868572718286,228.6020015550662,230.77090712117217,229.0
156.95062308793774,155.01022150221047,154.83264707027442,115.0
216.18837301778458,218.78126658985366,221.11061211520564,221.0
369.512760476974,385.4246778306134,384.02897695185095,445.0
268.98806803024223,268.81415059791624,269.1521389529256,284.0
336.2759997356106,337.0896836265415,334.4717617666808,316.0
235.8999619916969,243.33701433995813,249.3529153480397,339.0
324.70302968591,324.8088694237706,324.75036182489987,307.0
180.42721597958567,180.90467387145577,177.56040831451273,107.0
161.45483340001374,161.09770049775705,161.18869777521118,115.0
295.91403322429426,298.26584037682,300.37155013443646,287.0
201.06086344759768,201.5176354555733,199.57925691063969,198.0
209.7732081947438,234.49698558515163,234.16068670598807,224.0
273.273604511679,273.7350152616403,274.0013668014583,260.0
278.6618757263834,270.3974557413529,268.20965630702034,206.0
237.87554870636941,241.82886780927677,237.73044256527237,230.0
387.50345512954897,387.42859924708716,388.3685193787696,442.0
227.21079534611832,227.93536755114528,225.57168971670433,224.0
179.03754220814236,177.4001308292193,179.7775482771994,212.0
204.28921776356603,201.61182185257616,204.80064547771542,200.0
179.03754220814236,177.4001308292193,179.7775482771994,119.0
216.09456039036604,216.2468760117838,216.37065165505587,283.1735835202932
233.08047856970268,238.61371975576014,237.53481665669918,215.0
307.13106909216646,306.66379801107456,307.18290473446024,311.0
280.4643753322217,280.85438650459673,278.11535412920784,269.0
194.93891764151448,203.05467551503986,200.98696903747276,187.0
257.3441290233052,258.09705264561404,258.2646415041805,243.0
237.68665479476311,237.55472402923408,235.83256677027322,239.0
207.52200368043697,198.95936307231864,200.87114583249374,187.0
233.07851270357682,233.43609480592642,233.97733948082342,281.0
244.13050495343327,242.07170062156925,243.12426806772197,236.0
203.2819708586498,202.89589945590973,203.41923455781134,208.0
274.49221016209543,274.8721599943274,274.2559897199081,269.0
312.644629660968,312.13793099227803,311.06897165427586,296.0
208.95831433799165,210.7362634435582,212.1411419145427,203.0
233.43667279960763,237.894490091637,235.64833417308364,320.0
284.06832208875596,281.325725653362,280.94742496443604,295.0
344.8071891804976,341.4263734962451,339.4433657172652,320.0
281.10724066458295,278.42124908208194,279.26527107724877,266.0
206.76768118128183,226.346863113312,223.81994877459124,201.0
217.03741873952407,211.26585352851697,207.7888667086983,211.0
380.86608765724986,381.48152372517745,381.4290173916734,383.0
218.90878598661058,221.42880979513143,217.64959695938302,214.0
228.12708931103836,229.92185450902164,231.8603989770245,234.0
233.67908465618726,233.2637018243232,234.43842407218966,223.0
259.9292657122029,264.7427387264829,269.13823121070976,249.0
196.46633893282706,193.76518293951207,194.38031159677863,212.0
175.19192930606877,187.02155975479462,186.63432198832396,166.0
389.559357282211,390.3435283328208,388.5499903814682,408.0
298.58996367399936,308.2500581293116,304.76548717576014,271.0
283.74891165776387,277.20901240069225,281.64139617764295,205.0
234.84697547036288,230.526047761396,240.5620456224505,233.0
282.8973139161974,264.84939211629285,246.8544953035445,265.0
215.06413240957153,212.7951024083249,211.17509765367328,204.0
207.3791860895134,199.09540554601045,200.05221391595083,196.0
213.84898889769008,214.6388568498314,214.39221962200446,221.0
171.4950375974506,163.96587888560543,164.99187763474825,178.0
272.2645482645117,273.881627225217,278.9599321489837,273.0
273.7310636591866,273.61145604435603,271.5011632327328,244.0
233.67908465618726,233.2637018243232,234.43842407218966,232.0
209.87117835616888,219.42389955592887,217.98612795856627,224.0
225.19012216099372,223.6902104453418,222.94906381929803,219.0
258.1282791738298,259.59124712879486,262.3011167756171,249.0
234.71810799395422,235.85185615411854,238.69380573109783,251.0
251.6536617632615,263.5612414474781,249.1090416493015,339.0
202.456160486238,193.07753453627586,193.30666319022671,184.0
205.77555554772854,214.99205287298034,231.35194958803552,219.0
168.32488392354895,168.22181311385378,169.0436431478028,104.0
240.0131810186521,240.75764384150034,238.033970297452,250.0
365.8868320134597,366.26156054822513,366.19953362335673,312.0
182.2394868286932,183.17253852203038,184.96948779809898,191.0
208.73267847715366,215.88901852589638,216.8294149138156,196.0
233.67908465618726,233.2637018243232,234.43842407218966,227.0
203.2819708586498,202.89589945590973,203.41923455781134,198.0
233.24943592728403,239.68432635958976,243.16669822117453,217.0
220.71186319784474,224.16311540102228,225.66798465212761,225.0
151.95004918119014,152.01317350677402,152.4857577138489,170.0
160.85369341501013,159.9270629294555,158.78003278853407,177.0
349.04083781914125,349.71661625369205,348.68328470496175,341.0
207.23401535738353,208.32396568156224,209.7362123133589,204.0
233.403600569152,233.96506300702052,233.0901676769641,230.0
176.42775419313327,174.84016722455578,171.97902863449875,175.0
276.7102854700113,278.40348244701704,280.72051352839105,280.0
199.43376491289558,206.99967003311116,209.17177201589155,219.0
161.45483340001374,161.09770049775705,161.18869777521118,175.0
313.8505225368351,314.810137720723,304.57185551173137,294.0
240.638329799283,223.40931496560282,209.95995259705967,149.0
324.70302968591,324.8088694237706,324.75036182489987,326.0
273.7310636591866,273.61145604435603,271.5011632327328,234.0
157.04036332238496,155.63816689685422,159.76222931236174,117.0
217.82735291134293,220.61115915488554,223.79863164657223,223.0
312.54141530693636,314.6139889148431,316.78949804593117,312.0
309.5050265893256,310.8291739722863,309.9694588169245,339.0
229.1054985604553,233.36868922969686,231.08576682257987,215.0
182.20078652029815,189.67731382354023,191.96137221648786,116.0
387.87192601229447,387.3542351655672,386.449456122853,358.0
249.57464133521736,248.6456555023111,248.31998610854706,250.0
218.23576596723393,223.09556129341766,219.93398239776351,210.0
213.0848635388597,212.04803098895383,212.73063616999943,204.0
349.04083781914125,349.71661625369205,348.68328470496175,410.0
297.0443695620115,295.65851937598177,295.65216362961655,305.0
177.13647741536167,178.2343205222026,179.16046484555304,188.0
257.3441290233052,258.09705264561404,258.2646415041805,229.0
189.0574095327642,181.01811554806716,183.89781202353308,170.0
172.92798623979402,173.2371387220477,172.4434269999578,200.0
357.33339317750085,354.6674314970711,347.5397218330213,371.0
290.7973386169843,289.2559653487097,287.6465096196732,283.0
211.85280569612306,210.71959507651758,208.68062038898748,209.0
261.9893250912323,272.36321165869083,274.82481880920614,280.0
229.79237807721447,236.8825916580647,238.77940546881746,125.0
174.5949391651002,172.97769353497551,172.990031603736,161.0
234.06665063060763,234.74989842163134,235.97955235524867,221.0
234.5488343078596,234.47498378658048,234.30972163909294,222.0
253.66721993914473,253.89356915484407,253.23043999020436,282.0
181.53324314498218,185.0175783254665,185.82282493851486,173.0
209.84398579522755,223.40756174052626,223.45742169340895,190.0
313.80835345825164,313.12997596775915,311.12147985586495,314.0
297.96312659466395,300.0168844624778,299.5868279083422,281.0
237.42896825626354,240.20558130864083,237.54165316637346,228.0
181.6426510904787,183.1185748619099,184.125702585789,196.0
307.5075943988842,305.4442347671202,311.1715157155729,309.0
157.06979147095873,158.01624286720318,157.5076578088413,146.0
156.06794332858016,156.17087190785435,156.21553237128802,97.0
172.9785498147474,172.8394495226706,173.2561419220331,184.0
241.493667664888,240.66770380953213,239.70614462319833,234.0
157.06979147095873,158.01624286720318,157.5076578088413,171.0
223.07530659911,223.07720594138345,223.9385977556476,260.0
172.00960903314967,172.6213024487181,171.61900457168295,169.0
324.3333590716116,325.14302329424015,325.72546606829565,328.0
166.22916030072804,161.54850043033053,161.08227733205274,158.0
266.23210793688946,266.3682132854457,265.7136699567101,258.0
236.03812383148238,236.56187754200627,238.35925757455124,241.0
222.64391209071778,227.52959554040342,232.35453016892174,217.0
233.05051844750278,242.8117026461946,238.7998634604036,230.0
324.70302968591,324.8088694237706,324.75036182489987,337.0
267.4976004408133,270.2872574008009,273.8652048652548,342.0
299.8971981176269,300.4753387770408,300.32941549916126,268.0
274.0112042152574,269.9792072185433,251.1407792749878,270.0
394.23427219244303,387.8770940527295,384.6231052311565,416.0
227.21079534611832,227.93536755114528,225.57168971670433,201.0
313.80835345825164,313.12997596775915,311.12147985586495,294.0
310.62252057525063,311.19254440238933,311.86702532421657,305.0
152.20907344354748,150.81574996015826,148.011266495216,140.0
301.09874692709064,299.6359406237563,298.9282374936993,299.0
305.84216759529824,314.2997795706707,312.80487014480127,327.0
278.59710686087084,280.57828063387433,281.82889510139665,254.0
271.29849481684755,277.992779970431,267.44442140613677,327.10363840113973
228.270351328234,232.42182938026554,234.11378444766268,224.0
155.94915594027992,152.80935133560217,154.58307654376566,174.0
271.6720697054664,279.67392932147834,275.86754226472334,277.0
358.53780818389646,385.62082222388153,372.7426165498608,342.0
319.84634655952846,315.57881820465326,310.97523093733355,318.0
251.14328232748045,250.81495205587296,250.6976213988284,235.0
215.61034218586676,215.22232963408035,215.50216295572693,211.0
260.852166406743,267.5874460645752,267.97098940729677,250.0
349.04083781914125,349.71661625369205,348.68328470496175,387.0
234.320567838957,229.72643366627665,227.24109488416775,200.0
393.3287387894702,395.1430648273498,391.1027279848175,342.0
205.7958228366287,211.9008841412726,209.00739129159652,209.0
240.0131810186521,240.75764384150034,238.033970297452,231.0
266.23210793688946,266.3682132854457,265.7136699567101,291.0
245.15445440840656,247.8696824963483,249.01228928263,286.0
198.58719209552228,200.46745021148934,199.42386451079057,189.0
232.540544489806,232.46244814389468,233.5116718305283,218.0
216.18837301778458,218.78126658985366,221.11061211520564,214.0
168.32488392354895,168.22181311385378,169.0436431478028,175.0
314.3424722253704,307.15359631015326,301.02650701924244,290.0
204.6877434096931,204.62530997313195,204.71869248528955,214.0
251.03847170934233,250.62578972351696,249.62192108700415,270.0
254.83255289912782,258.1704179248124,260.668015633451,228.0
382.77641394285166,384.19035844471193,388.0096007007762,405.0
207.15215202380963,201.6037101114878,201.77323355546116,196.0
193.46330410952024,193.87969493961327,194.81168516050118,189.0
194.95753020250828,199.31002459773777,195.81736450423975,184.0
213.57583238040476,213.57140188321137,215.1693220193319,232.0
250.58107453144393,255.1708308629527,254.21537139557722,263.0
218.86590001425694,220.04672583211735,221.12194784291083,215.0
207.52200368043697,198.95936307231864,200.87114583249374,188.0
169.90002285305772,168.79220326035386,167.8341731839996,161.0
266.23210793688946,266.3682132854457,265.7136699567101,258.0
276.3257308191661,281.3928307155212,281.3934953424778,301.0
292.2272118214064,293.08292985415227,293.0649773238819,301.0
341.5347376036014,341.6705510686888,343.80333392364867,313.0
273.7310636591866,273.61145604435603,271.5011632327328,254.0
196.69760825061263,197.0408841188231,200.3076207031029,199.0
248.43777245425767,244.03307576214561,264.76751190250843,215.0
205.79309309803827,196.93083512374642,201.08032964306543,196.0
270.8044863596408,270.81778834050374,271.4601889438084,277.0
206.18727771170919,199.68242698340774,199.74944892328335,208.0
257.8863964775593,258.8497031497276,260.30120684172255,228.0
233.84710470302127,235.9485000544269,234.87500548103998,243.0
294.44016977939015,290.9694284915587,287.58635164595125,310.0
206.98597183964853,216.63088186071715,212.3042738753478,227.0
207.3791860895134,199.09540554601045,200.05221391595083,198.0
203.85421097527455,199.8599808041803,198.5517719363883,188.0
309.43151163477893,310.0389770317502,309.88421010250244,296.0
167.66886593547062,167.15916766878505,166.9372318797094,96.0
238.58400194271795,238.2267321640778,236.2021360860896,230.0
226.25413440002396,225.33273440367873,223.53077505567057,223.0
324.3333590716116,325.14302329424015,325.72546606829565,314.0
154.709768508453,140.07930011302028,140.0553825664835,176.0
156.25402517201138,160.6042524927949,159.91388162286654,152.0
267.27800569887813,259.0023746863512,256.67880978858653,259.0
290.8625017768627,290.2528780071914,292.27856502964005,231.0
218.60705961566228,212.7730782041928,211.87842170752324,207.0
228.2846316150094,221.8665755937489,225.68025532360647,183.0
347.11067745419734,351.60058996243254,348.98567890693533,389.0
279.0231137906725,279.70102856767255,281.0948477697635,282.0
302.4357456631108,299.4043491497985,299.74577962776857,293.0
256.72987148704647,251.84411945783756,255.73721161038455,226.0
154.39149494187606,154.04605925142147,154.18901270495596,147.0
154.86127894816292,157.89497460901325,155.93378514085066,180.0
181.57147480364165,180.98272742934455,180.28044722107592,189.0
247.64555178628527,243.54369254260794,243.86612992777845,226.0
313.0606768134652,311.4532929937258,310.6403516339995,271.0
237.91034158331507,237.43633445592124,237.7898011977819,234.0
335.39302155501605,336.0622819941091,336.2836248185846,299.0
227.5716186651134,211.0882596427015,220.09937997892428,198.0
261.3421902287714,275.3521923918385,276.2315468073131,214.0
344.37157913010833,391.7602400622136,368.51890017465365,357.0
263.475780272458,255.93526224683052,258.69145195597935,442.0
206.6078857658502,212.42123558530236,215.0376151002748,202.0
281.8185611183971,283.70058008900037,284.5211265575126,324.0
168.32488392354895,168.22181311385378,169.0436431478028,100.0
312.644629660968,312.13793099227803,311.06897165427586,261.0
162.5397891691718,166.70697391996669,168.80817289959026,177.0
272.0237392228633,274.4672563138547,273.82486043850673,288.0
220.91110453555203,216.62411550940305,215.03647593128574,229.0
250.99531413333267,240.8224766078576,237.78184528457632,241.0
335.0604805612413,332.4877839134458,332.58225761083094,311.0
219.84958012485868,218.1312795831057,217.42991731091269,219.0
271.1588314505471,271.7235917449349,272.3510131244372,255.0
266.23210793688946,266.3682132854457,265.7136699567101,245.0
172.8898444823903,171.07609466620238,175.07573755211433,177.0
223.80150312567116,224.31309447568606,230.071175447245,225.0
313.38663408580373,309.71348962298237,311.0994851207356,295.0
298.8558355018809,320.7067398727926,307.21449720377035,224.0
157.861905670752,157.43303256384598,157.30789827125736,172.0
291.29471433307253,298.9724214932712,284.8014827337401,274.0
252.11651492033718,252.1965691832537,251.92410886621107,243.0
237.462976868315,237.96730964968913,238.459038248335,257.0
218.86590001425694,220.04672583211735,221.12194784291083,228.0
198.0295385904977,195.75592304090537,195.4847038064086,212.0
178.6735836361576,179.58911057455094,179.01781923784,193.0
275.56221706352267,276.8238401510787,276.46675593092095,291.0
259.209692899157,256.15513807023297,257.1576060485692,248.0
214.1186725893029,214.59934101567825,213.88393753609378,207.0
160.75093893635392,174.58247926915917,179.08999352496713,195.0
247.9278729795339,181.8864373763522,191.84323183050543,177.0
255.56353170495612,252.78847267202778,250.85673944738988,265.0
267.74420147968715,271.6473533927304,272.1654332907956,259.0
269.51284508695994,271.25539908096533,265.8249933772807,304.0
221.4140904313352,220.03303638908073,218.30589033639774,220.0
265.1487408732821,256.2436338624336,260.1452965985582,282.0
252.42330018144796,249.42379035201927,250.7114179498068,260.0
167.54658857820357,165.17216468965916,163.5305098187532,152.0
231.47298809284842,231.62457120709314,231.19093788110095,340.66991165250965
172.47038818481784,180.07882003278385,175.14878952823753,181.0
244.72766539729128,222.19954859056543,228.7534386917187,223.0
161.2110363867298,161.26378389587887,160.7336034030017,167.0
213.57583238040476,213.57140188321137,215.1693220193319,209.0
216.73021447489847,215.48810369709693,214.14315071012547,221.0
273.7310636591866,273.61145604435603,271.5011632327328,265.0
384.2052039933178,383.57827505541974,383.9239710823586,457.0
224.22991029472695,219.72297469980046,221.91728110170413,168.0
248.82542880786005,245.505442851388,246.92879177780924,274.0
240.65831885372288,238.1202172203059,236.22619183541377,233.0
206.36591625265856,208.4529001316335,214.16248618051947,190.0
389.6693795504472,387.2344876967321,385.5493035557566,374.0
273.7310636591866,273.61145604435603,271.5011632327328,245.0
181.6426510904787,183.1185748619099,184.125702585789,175.0
312.644629660968,312.13793099227803,311.06897165427586,306.0
310.72548435832954,310.2899706549687,310.77966703114794,301.0
325.5347221608855,320.13682764732664,321.5443440578815,331.0
203.42192786856725,209.41845008386665,207.8759313214733,185.0
223.6928436701957,227.33168322975033,226.62015055835806,205.0
361.5147841305811,357.25750868725976,358.649543371535,460.0
280.4643753322217,280.85438650459673,278.11535412920784,293.0
272.65699698619545,275.91790560302115,279.6522890249737,266.0
207.23401535738353,208.32396568156224,209.7362123133589,188.0
242.23245341725809,245.19555489022858,242.66399653436633,259.0
291.0223707481587,283.7868485814418,284.0935078582242,230.0
389.1579608536497,389.87294960202325,396.14155268259447,409.0
231.8404415548964,234.25107621496878,238.56679693367548,202.0
226.93448268257495,228.3833521070232,231.34620560951694,232.0
216.64195699572136,216.4701683802033,216.44147165514457,222.0
206.94019490206117,208.22158849092844,208.35297020294988,209.0
367.2239804002907,358.5390012147829,353.2729979601446,375.0
373.1519834587912,376.95884216289846,375.26204042890214,369.0
313.80835345825164,313.12997596775915,311.12147985586495,273.0
280.68476661507134,284.06280702886636,287.1019669580976,349.0
376.6561888870997,384.8530921749537,386.13537139258233,363.0
218.86590001425694,220.04672583211735,221.12194784291083,204.0
233.67908465618726,233.2637018243232,234.43842407218966,445.6442220489788
264.4785434601782,265.3189130573049,267.3216604856069,313.0
265.57563326428874,265.36073032150136,267.4996761115896,239.0
222.6769273817727,225.43727768633627,226.64403832326244,231.0
298.9440899127551,306.1065635470946,301.4456627729154,301.0
227.75250981548632,223.37884870491314,223.5676673260194,203.0
266.61308877813553,261.93402892173737,262.3950458839649,231.0
222.94774971057578,214.7727410271867,225.7394737841898,221.0
292.2272118214064,293.08292985415227,293.0649773238819,313.0
276.63092669492767,278.66240513861374,278.93545439745077,284.0
214.7609976454206,211.23820961314723,210.82649417064755,204.0
158.67224262447712,166.58589632199931,170.193524859921,156.0
169.90002285305772,168.79220326035386,167.8341731839996,184.0
178.3193625750024,181.3081513987625,179.84811278007103,193.0
174.11763024240645,170.07980378234026,171.5913462228102,154.0
384.54707197432606,389.9818971723354,388.5531027171929,380.0
378.9988057382182,378.0333121742707,375.4858333657408,379.0
216.89324839412103,216.2595894052067,216.25944362058704,194.0
320.9351655493595,320.50359487465784,320.5577699642809,269.0
291.4202781283387,287.1869722665575,290.16814747149436,291.0
315.7479002862925,320.94927884482513,317.75846618200603,280.0
174.5949391651002,172.97769353497551,172.990031603736,113.0
206.94019490206117,208.22158849092844,208.35297020294988,194.0
315.88168803465896,299.4763922553992,301.2520256068439,305.0
206.03041435071157,203.00490179074282,204.67618075097064,205.0
335.39302155501605,336.0622819941091,336.2836248185846,328.0
265.6448682657729,276.1894158101998,266.2522742035576,270.0
275.56221706352267,276.8238401510787,276.46675593092095,249.0
203.2819708586498,202.89589945590973,203.41923455781134,234.0
220.90284444170732,217.73775381294615,215.56033205348643,228.0
275.92015807390686,277.9165873887101,279.8747882687568,216.0
310.72548435832954,310.2899706549687,310.77966703114794,329.0
205.7716247681885,208.54352818348926,208.49439787971448,212.0
291.88083116980783,294.3827712768479,300.32276075654966,279.0
216.09456039036604,216.2468760117838,216.37065165505587,202.0
171.4890641193905,173.26539544717352,172.59788839000225,165.0
258.2951105469768,260.71750210760547,260.2598115341752,272.0
203.87637781574722,203.35974408644887,204.01773407718915,214.0
253.27920986858896,263.19790173551894,254.39041661850487,206.0
176.9468391410966,173.22783957500687,173.84539473333655,281.2997214886628
306.3459712697669,306.45394823186666,306.56047353865745,290.0
248.6993772881227,252.0191672314605,255.69487858845022,334.0
275.92015807390686,277.9165873887101,279.8747882687568,269.0
258.7030841494724,260.6948287446415,265.8083282432276,283.0
249.37020935255248,255.52294566353984,252.89040027474456,258.0
216.64195699572136,216.4701683802033,216.44147165514457,205.0
299.3270031198757,299.5050104779,295.3111472551251,317.0
222.5039086164856,218.4820533168995,216.46339336794756,202.0
314.864113309414,311.437884867496,308.01133273362046,348.0
213.69811561086163,212.85015154848364,211.86647315334258,205.0
248.82542880786005,245.505442851388,246.92879177780924,274.0
156.14228896146832,157.50263052100257,159.08296750919158,155.0
239.15005313952838,240.02020878222407,240.1067430972884,213.0
255.4590568345216,255.49874505512497,256.7342753601978,230.0
167.7217404224326,165.31595042034905,165.86398937306436,176.0
161.2110363867298,161.26378389587887,160.7336034030017,154.0
177.13647741536167,178.2343205222026,179.16046484555304,192.0
276.63092669492767,278.66240513861374,278.93545439745077,257.0
326.1952559813337,327.22279093602776,327.5765276582394,310.0
234.69518843051765,199.9967070653853,210.8749367395898,199.0
201.07575717701877,211.17742551198802,203.19868497057138,228.0
320.1134077297534,320.660052225344,312.5439798642588,322.0
387.50345512954897,387.42859924708716,388.3685193787696,439.0
232.540544489806,232.46244814389468,233.5116718305283,203.0
265.8680267050237,266.77753283762763,266.54671299187487,257.0
272.0237392228633,274.4672563138547,273.82486043850673,297.0
300.07637787351376,300.69139022078417,299.1839891196095,306.0
357.1959745846225,373.85689936392816,357.50599116193445,346.0
217.4330028279924,214.22339350381796,213.01637134875514,202.0
335.9240843263284,335.5299227354654,336.5657494105811,321.0
253.5858652012711,254.04038535373803,254.16783194954525,242.0
207.88147369872596,210.39905935656384,212.7990361417906,196.0
243.53896963713336,246.42878406266485,246.84040997911688,241.0
194.03548360413419,196.0864593213235,196.06175625482817,201.0
262.52412222414466,259.88348753665684,259.7610803359143,304.0
308.2882899680329,312.7744368803911,312.7555767234651,330.0
239.2174317637453,238.80117383447902,237.75926701150837,263.0
238.58400194271795,238.2267321640778,236.2021360860896,247.0
221.4140904313352,220.03303638908073,218.30589033639774,228.0
164.95700607068378,165.87484537204492,166.82274813275373,167.0
207.3791860895134,199.09540554601045,200.05221391595083,200.0
230.18699949739826,231.47503163922033,230.91312539520183,233.0
329.7269514317522,353.6948746637993,359.94830867619,326.0
265.3974254934898,265.7580061821567,267.0161012012094,267.0
182.20078652029815,189.67731382354023,191.96137221648786,212.0
231.25711536792053,232.6661083909726,233.62857662752683,240.0
213.57583238040476,213.57140188321137,215.1693220193319,96.0
209.2001803034895,211.31825169918253,211.4944040060524,207.0
208.30257618954502,206.74897256221328,207.9185528860452,206.0
275.56221706352267,276.8238401510787,276.46675593092095,296.0
227.3848894311845,227.62752214411384,225.82753775369721,222.0
202.36944983732755,184.95672167709847,199.55786898533637,158.0
233.67908465618726,233.2637018243232,234.43842407218966,227.0
251.64812378505533,260.0003410019744,257.8248160729905,238.0
223.79772870500565,220.29725914516683,219.58357620795812,225.0
382.383020318463,382.68272073030187,383.5493806365658,368.0
270.7956013046499,273.68107270831536,272.8059154504099,273.0
295.4743550382797,295.86445951854114,295.00325035762313,279.0
327.60296982811593,332.7864897389624,315.648985854425,296.0
255.56353170495612,252.78847267202778,250.85673944738988,248.0
229.5837077350889,229.09177540173218,228.69748319526047,238.0
232.24930422891353,232.78031350385442,232.89846547121334,219.0
233.67908465618726,233.2637018243232,234.43842407218966,217.0
384.2052039933178,383.57827505541974,383.9239710823586,378.0
387.50345512954897,387.42859924708716,388.3685193787696,394.0
164.77436657127595,177.21439646914513,181.47952095498687,150.0
172.9785498147474,172.8394495226706,173.2561419220331,169.0
163.83623579692082,163.2782048178014,163.97319868463407,153.0
268.5217402129744,273.03094106005574,274.4807794498842,340.0
160.9805057665011,160.30335580532554,160.55591047416334,180.0
397.5801796790081,397.2422150100847,397.6711844589149,342.0
238.12744792121057,244.34477692574134,241.99770220583883,216.0
233.67908465618726,233.2637018243232,234.43842407218966,216.0
169.92797174211952,170.34756349450655,170.99469114392218,168.0
257.76016096053695,254.96678731832688,252.00142576971643,256.0
222.22239038053374,219.08956735526073,220.62040643589089,228.0
390.14629918683545,392.30454479934406,388.6441906938431,365.0
278.59710686087084,280.57828063387433,281.82889510139665,262.0
204.20981793001368,190.57258733282646,190.64162219682348,113.0
234.91277874196908,237.2010942870529,239.01879926059172,230.0
309.1569252408485,309.61216285659475,310.5455379920925,325.0
305.3098558915457,308.2007323898985,306.54485017742496,334.0
276.30147607095813,277.59069644752196,274.49182424224966,297.0
358.92631893468734,358.83465006536926,354.6570481012853,339.0
187.09972383913532,190.98158053473253,188.81312655953394,185.0
219.258400812949,219.7950690300336,220.03424658221604,214.0
239.2174317637453,238.80117383447902,237.75926701150837,232.0
182.2394868286932,183.17253852203038,184.96948779809898,199.0
279.15304210147013,279.8067923925769,295.9517831085804,237.0
380.7636471428661,381.2877721894987,381.9067716782969,426.0
293.1272645249239,294.30456237069194,293.9938274012713,290.0
182.8712213749084,185.26656388762188,184.62050102754085,195.0
302.86216577353434,301.0237610998799,297.7307047663949,250.0
177.89677391028488,168.4154016782836,173.94310968120357,176.0
163.818027095091,166.81274277112095,168.02217177253615,178.0
246.0256462301399,209.55371664399956,224.26374254890123,212.0
388.2352292628222,388.83202655990857,387.9968702070416,355.0
236.03812383148238,236.56187754200627,238.35925757455124,237.0
254.3212331276567,249.8107847369449,243.97483678088525,249.0
384.2052039933178,383.57827505541974,383.9239710823586,401.0
312.644629660968,312.13793099227803,311.06897165427586,275.0
243.43338588024085,235.1878421355842,237.57051790659298,222.0
345.3021047428208,342.3796092351281,341.6722824253815,438.0
157.06979147095873,158.01624286720318,157.5076578088413,148.0
326.1952559813337,327.22279093602776,327.5765276582394,302.0
254.71700774845638,249.93760245077303,247.1259511014476,216.0
228.270351328234,232.42182938026554,234.11378444766268,222.0
177.5842217087877,165.55978593979532,164.42523507301232,176.0
222.22239038053374,219.08956735526073,220.62040643589089,219.0
165.32137846051808,165.899372267363,166.92343284504065,173.0
260.7241052051528,274.72565460348454,267.4235042523745,222.0
302.5564547684441,300.2886592208521,297.16874226035657,255.0
273.273604511679,273.7350152616403,274.0013668014583,252.0
324.3333590716116,325.14302329424015,325.72546606829565,295.0
266.61308877813553,261.93402892173737,262.3950458839649,252.0
152.77063592356728,152.7978510675149,153.69862110978423,435.9398148884193
310.62252057525063,311.19254440238933,311.86702532421657,295.0
157.48075667812194,160.13455138080406,161.78683168596115,142.0
243.77226953712756,264.23077065805063,254.32575465503524,306.5326366934323
273.7310636591866,273.61145604435603,271.5011632327328,247.0
277.31156894964334,280.5021439028564,280.2776175779364,230.0
285.668664797839,291.14698931675065,291.3016237475937,321.0
245.15445440840656,247.8696824963483,249.01228928263,280.0
241.493667664888,240.66770380953213,239.70614462319833,215.0
269.14788716121393,294.93959811084414,297.5339854487322,304.0
155.09251815363066,153.54317440474173,154.66225946246794,106.0
187.89252876643062,187.79185147661556,190.35513902418973,188.0
210.1228222063968,214.5284969032448,213.10197911324792,235.0
255.4590568345216,255.49874505512497,256.7342753601978,232.0
381.1389581168657,382.01324103212653,384.0379218402946,361.0
239.2174317637453,238.80117383447902,237.75926701150837,225.0
213.0848635388597,212.04803098895383,212.73063616999943,203.0
261.75271704029376,262.8825672765499,260.93522141290066,237.0
178.2876360949482,177.50949285665047,178.78729109360108,200.0
214.56506632043133,215.93278476127063,215.96218118353318,225.0
157.06979147095873,158.01624286720318,157.5076578088413,181.0
242.23245341725809,245.19555489022858,242.66399653436633,231.0
310.72548435832954,310.2899706549687,310.77966703114794,276.0
